,team_id,name,rating,wins,losses,last_match_time,tag,name2
6150657,6150657,AV.IMPACTO,1016.0,1,0,1538325337,IMPACTO,_
6164644,6164644,ТУПЫЕ ШЛЮХИ,1016.0,2,1,1567340158,ШЛЮХА,_
6188733,6188733,OK,1016.0,1,0,1552052229,OK,_
6196130,6196130,KappaKidz,1016.0,1,0,1575068517,Lil,_
6209825,6209825,Cyberzone Hoyeee,1016.0,1,0,1543411738,Cyberzone,_
6211004,6211004,CyberAthletes,1016.0,1,0,1581088727,CA,_
6222077,6222077,LEVI GAMING,1016.0,1,0,1539528723,LG,_
6236173,6236173,LordGaben,1016.0,1,0,1542977602,L.G,_
6240048,6240048,SOLO TULLAHHHHH,1016.0,1,0,1540643311,_,_
6240193,6240193,Kings of public,1016.0,1,0,1567946155,_,_
6249763,6249763,FINAL RØAR,1016.0,1,0,1549915773,RØAR,_
6249790,6249790,ThunderDucks,1016.0,1,0,1539514101,_,_
6266608,6266608,LiveJasmine,1016.0,1,0,1569017578,LJ,_
6277944,6277944,THE NexT LeveL,1016.0,1,0,1538907961,_,_
6294365,6294365,E-LOG,1016.0,1,0,1538574823,E-L,_
6294697,6294697,Classy,1016.0,1,0,1541950403,Classy,_
6296277,6296277,MINESKI,1016.0,1,0,1542974937,_,_
6296346,6296346,NinjaMushrooms,1016.0,1,0,1538751990,Shrooms,_
6297467,6297467,Sino.Wander,1016.0,1,0,1541139297,_,_
6321772,6321772,ShavaNaTarelke,1016.0,1,0,1551215651,SNT,_
6334628,6334628,GoW,1016.0,1,0,1553430958,_,_
6362943,6362943,APELSIN,1016.0,1,0,1566734652,_,_
6382778,6382778,White Falcon,1016.0,1,0,1541436572,WF,_
6409336,6409336,ankit gandde!!!!!!,1016.0,1,0,1541507810,_,_
6409756,6409756,5 MAHO,1016.0,1,0,1543223815,5MAHO,_
6411495,6411495,Cancer 119,1016.0,1,0,1541238268,C119,_
6464493,6464493,agung assholole,1016.0,1,0,1542307441,lmao,_
6488491,6488491,CyberTron,1016.0,1,0,1567179011,_,_
6492261,6492261,LOMBOK TIGER,1016.0,1,0,1542976512,_,_
6515801,6515801,U50,1016.0,1,0,1543232632,U50,_
6516268,6516268,EDUVIJIS GAMING,1016.0,1,0,1544792357,EDV,_
6516764,6516764,Circle Of Glory,1016.0,1,0,1543315143,COG,_
6519490,6519490,MOTHERSPRAY,1016.0,1,0,1543486454,DOAIBU,_
6519616,6519616,Doa Ibu,1016.0,1,0,1568724873,DEADWOOD,_
6568467,6568467,Spartan Gaming,1016.0,1,0,1547630454,SPG,_
6570759,6570759,Project Zero,1016.0,1,0,1544790787,PZ,_
6593630,6593630,Melodick Lovers,1016.0,1,0,1548176344,_,_
6637178,6637178,VjlinkTeam,1016.0,1,0,1546689745,VjlTeam,_
6656533,6656533,JUANCOK,1016.0,1,0,1546855128,JNCK,_
6667019,6667019,Recreational Hazard,1016.0,1,0,1565180595,RH,_
6683697,6683697,Wimo Taszek E-Sports,1016.0,1,0,1574971140,WiMo,_
6693705,6693705,ATLIT CATUR,1016.0,1,0,1547902933,AC,_
6711718,6711718,Santiago + 1,1016.0,1,0,1548353364,STG,_
6739351,6739351,The Uzbeki Cock Pirates ,1016.0,1,0,1572717324,NKCP,_
6792652,6792652,UDINUS,1016.0,1,0,1570254878,UDINUS,_
6812953,6812953,doto gaming,1016.0,1,0,1550344359,YTB,_
6820233,6820233,Dogshit Boys Turbo ,1016.0,1,0,1572744114,DSB Turbo,_
6847859,6847859,CASTER IDAMAN,1016.0,1,0,1551203571,LALIGA,_
6849652,6849652,ILLENIUM,1016.0,1,0,1561822912,illenium,_
6854538,6854538,Alumni Tarsisius Vireta,1016.0,1,0,1554374266,Tarvi,_
6887050,6887050,DLB,1016.0,1,0,1555765520,_,_
6903127,6903127,BBC,1016.0,1,0,1552914507,BBC_Esport,_
6903746,6903746,science fiction.id,1016.0,1,0,1553874203,SCFI,_
6903833,6903833,Natus Porcos,1016.0,1,0,1570729786,Na'Por,_
6904900,6904900,FACEIT.COM,1016.0,1,0,1558186813,FCT,_
6905121,6905121,VENOM ARENA TEAM,1016.0,1,0,1573286475,vVAT,_
6926754,6926754,FAKE E-Sports,1016.0,1,0,1555682825,FAKE,_
6927420,6927420,Vici Of Gaming,1016.0,1,0,1552996729,VOG,_
6955839,6955839,Teikō,1016.0,1,0,1567174712,Teikō,_
6955944,6955944,HOTBOI69,1016.0,1,0,1553888619,_,_
6989981,6989981,SS DARVIN LOPERS,1016.0,1,0,1554554192,_,_
7008767,7008767,VTi-Gaming.Y,1016.0,1,0,1558771830,_,_
7033224,7033224,KRYTITE BARABAN,1016.0,1,0,1586013279,KB,_
7034198,7034198,F.R.I.E.N.D.S,1016.0,1,0,1577296451,Friends,_
7034658,7034658,QmaxLegend,1016.0,1,0,1571743043,QM,_
7080644,7080644,ONE PUNCH MANS ,1016.0,1,0,1556896319,OPM,_
7119669,7119669,Bauman University,1016.0,1,0,1573149147,BMSTU,_
7121255,7121255,Anxiety,1016.0,1,0,1570366975,_,_
7156113,7156113,lowskillllll,1016.0,1,0,1577020197,trying.to,_
7188541,7188541,penepatupotitobeba,1016.0,1,0,1574978747,pptpb,_
7202382,7202382,Kan vi turna?,1016.0,1,0,1586012862,KVT,_
7235494,7235494,MIG GAMING,1016.0,1,0,1567947314,MIG,_
7235708,7235708,-Method,1016.0,1,0,1562501179,_,_
7237260,7237260,SWAT,1016.0,1,0,1567945928,TS,_
7242340,7242340,looking for team,1016.0,1,0,1577025728,lft2,_
7251599,7251599,Gerakan Bawah Tanah,1016.0,1,0,1562773531,TOPT3N,_
7265798,7265798,secret wolves,1016.0,1,0,1568809486,sW,_
7283873,7283873,_,1016.0,1,0,1571070290,_,_
7289764,7289764,Regnant eSports,1016.0,1,0,1573397761,Reg,_
7297253,7297253,King  Of  Rage,1016.0,1,0,1569685585,KOR,_
7305194,7305194,ECC_Imperius Gaming,1016.0,1,0,1570310517,Im.Gm.,_
7314323,7314323,TsokChpok,1016.0,1,0,1567858393,7sok,_
7329281,7329281,Retards Squad,1016.0,1,0,1565961251,_,_
7329306,7329306,Ricardo Milos,1016.0,1,0,1567171687,OG,_
7344603,7344603,Endless,1016.0,1,0,1566563660,Endless,_
7371683,7371683,GroveSt4Life,1016.0,1,0,1567857971,да,_
7374634,7374634,HARDCORE,1016.0,1,0,1567687821,HC,_
7377996,7377996,Team Colizeum,1016.0,1,0,1567945250,Colizeum,_
7406666,7406666,Bobiki,1016.0,1,0,1573899461,BBK,_
7420381,7420381,Team xD,1016.0,1,0,1571068310,xD,_
7428642,7428642,Came 2 win,1016.0,1,0,1569679462,C2W,_
7452484,7452484,БИЗОНЫ,1016.0,1,0,1572704420,MALS,_
7504469,7504469,We Are Electric,1016.0,1,0,1575623621,WAE,_
7513779,7513779,BAT Family,1016.0,1,0,1573282897,BAT,_
7527313,7527313,EAG,1016.0,1,0,1574594222,_,_
7542061,7542061,Lambda Pride,1016.0,1,0,1574272774,LDP,_
7542084,7542084,Team Of Retard,1016.0,1,0,1574270220,TOR,_
7574695,7574695,Clowns,1016.0,1,0,1586087955,CLO,_
7575526,7575526,Honk-Honk Team,1016.0,1,0,1577019738,HHT,_
7625429,7625429,Blomboob,1016.0,1,0,1578830704,BmB,_
7665665,7665665, Дневник ЭбоувСтрайка,1016.0,1,0,1586099989,Bukin,_
7667381,7667381,LFT3,1016.0,1,0,1581092169,LFT3,_
7682650,7682650,РАНХиГС,1016.0,1,0,1580832489,_,_
7684707,7684707,funny team,1016.0,1,0,1581095582,ft,_
7684831,7684831,RIP Billy Herrington,1016.0,1,0,1581096963,RBH,_
7716436,7716436,TESLA ESPORTS,1016.0,1,0,1582508613,TE,_
7734464,7734464,InteaM,1016.0,1,0,1583064173,InteaM,_
7799414,7799414,Cyber:X,1016.0,1,0,1585483756,Cyber:X,_
7800014,7800014,sssteiko,1016.0,1,0,1586099214,_,_
6685941,6685941,TELETUBBIES,1015.99,2,1,1547909265,TLTB,_
7101094,7101094,Wind and Rain,1015.99,30,55,1576260275,WAR,_
873847,873847,AMAHASALA,1015.97,14,12,1386952650,AMAHASALA,_
961229,961229,Gullepojkar,1015.97,1,0,1379441747,GP,_
1169113,1169113,Volcania.Heaven Gaming,1015.97,1,0,1391302677,Volcania,_
2659577,2659577,AdMirEE,1015.97,2,1,1451122326,AdM,_
3215158,3215158,TO)(!C GAM!NG,1015.97,2,1,1501256579,T)(G.,_
5004539,5004539,Skywalkers,1015.97,7,6,1511086035,Skywalkers,_
6685236,6685236,Nemesis Gaming,1015.97,2,1,1547827417,NEMESIS,_
6685977,6685977,Rulee Gaming,1015.97,2,1,1547824538,_,_
6709492,6709492,New Five,1015.97,2,1,1547992727,NF,_
6713278,6713278,We sidim i farmim ,1015.97,2,1,1549214732,WSUF,_
2469752,2469752,CrYsTaL Gaming....,1015.94,2,1,1468234761,-CG-,_
5049868,5049868,Paddy  Ninjas,1015.94,1,0,1562079064,Ninja,_
6930010,6930010,vVv,1015.94,2,1,1553351803,vVv,_
966071,966071,SPACE_TEAM,1015.93,2,1,1379441435,ST,_
1708273,1708273,Under Estimate!,1015.93,1,0,1424697195,UE!,_
3893726,3893726,THE SENTINEL,1015.93,2,1,1526391156,SENTINEL,_
5897745,5897745,TEAM SEAHORSE,1015.93,1,0,1562599030,TSH,_
5924346,5924346,_,1015.93,8,7,1556979065,_,_
6492234,6492234,XLNC,1015.93,3,2,1543070706,XLnC,_
7204985,7204985,NangkaGaming,1015.93,2,1,1561209244,Nangka,_
105374,105374,ViCi Gaming__,1015.92,19,22,1369839635,VG,_
1633557,1633557,DILECOMXD,1015.92,1,0,1401581316,DILECOM,_
6981820,6981820,Siberian Team,1015.92,2,1,1560971204,Sib,_
1080684,1080684,Team-Storm,1015.91,2,1,1383653299,STORM,_
1970096,1970096,Team Anon Fives,1015.9,1,0,1475852907,TAF,_
2831883,2831883,Que La Famille,1015.88,3,4,1475919222,QLF,_
1792772,1792772,mixmixmixmixmixmix,1015.87,1,0,1408767573,mix,_
4369916,4369916,Invincible Xtreme,1015.87,1,0,1498656392,_,_
5551942,5551942,Inaequalis Mitis,1015.87,6,6,1528618011,INAE,_
7408562,7408562,Arassa Deniz,1015.87,2,1,1570029386,AD,_
7714986,7714986,212,1015.85,13,16,1586033433,212,_
5326096,5326096,NEXT VIGRAEM,1015.84,5,4,1548609752,NV,_
2808043,2808043, ,1015.83,1,0,1560888439,GK,_
3381343,3381343,Pacific Red,1015.8,3,2,1493912267,PacificR,_
7681914,7681914,Gucci Gaming,1015.78,2,1,1581097593,GG,_
610004,610004,Hydra.,1015.77,1,0,1496597549,Hydra,_
1325119,1325119,Sacred Gaming PE,1015.77,4,3,1436239150,Sacred,_
7345249,7345249,Dilecom.Luccini,1015.77,12,12,1570990518,Dilecom,_
7247584,7247584,Kookaburra,1015.75,4,7,1563068393,KKB,_
500386,500386,VICI Gaming2,1015.74,1,0,1368359451,VG,_
7529823,7529823,81,1015.73,1,0,1583586220,81,_
7799104,7799104,.,1015.73,2,1,1584979422,_,_
2862501,2862501,Rum With Coke,1015.71,1,0,1494596883,RwC,_
7564488,7564488,Anthic,1015.69,3,2,1580560814,Anthic,_
3341855,3341855,CABE HUNTER,1015.68,3,2,1562166109,TEEN,_
3320817,3320817,DilecomTeam,1015.67,2,2,1473036126,DilecomT,_
1823267,1823267,ImmortalCyber Gaming,1015.66,1,0,1446037518,Immortal,_
2309182,2309182,4meele and 1 topchik,1015.65,2,1,1430674922,4ME1R,_
1003392,1003392,TheDarkLegion,1015.63,2,2,1380491654,TDL,_
6816444,6816444,THD,1015.63,6,5,1565324553,THD,_
7666783,7666783,Meta4Pro,1015.62,1,1,1581181101,M4P,_
1593081,1593081,Celadon Sports X,1015.61,1,0,1401726310,CSx,_
2582608,2582608,Vanguard Core,1015.61,1,0,1446318619,VCo,_
3962017,3962017,Sadfrog Boys,1015.6,2,1,1494175835,_,_
5030979,5030979,ALPHA Blue,1015.6,4,3,1524463853,aB,_
6635802,6635802, IndoNationsID Esports,1015.6,1,0,1546977958,INID,_
5069885,5069885,Never Ending Xenon [SEA],1015.59,1,0,1548519885,[NEX],_
2480582,2480582,This Is Team Kappa,1015.58,1,0,1439948753,Kappa,_
1637253,1637253,NIEZA ESPORT,1015.57,3,2,1473506391,NZ,_
6267209,6267209,Pablo Escobar,1015.55,1,0,1565011548,Pablo,_
2641910,2641910,TwilightGaming,1015.54,1,0,1449489644,TG,_
6634564,6634564,EXCELLENT-Esports,1015.54,6,5,1547905614,EXCELLENT-,_
6898546,6898546,Burning Bridges,1015.53,6,5,1552537257,BurnBri,_
2685005,2685005,TeamTiltTrain,1015.52,1,0,1462618513,8=D~,_
4918510,4918510,indian creed,1015.52,3,2,1501429155,i-C,_
3332623,3332623,Dark Karma,1015.5,2,1,1476884779,dK-,_
3334489,3334489,_,1015.49,8,9,1484296063,_,_
7498401,7498401,DigitalCyberPro team,1015.49,1,0,1575208455,DCP,_
7626543,7626543,Kaykei Esports,1015.49,4,3,1580568802,Kaykei,_
1689409,1689409,Imanity Gaming,1015.48,1,0,1403481365,Im'Ga,_
936923,936923,Patience from Mango,1015.46,1,0,1402524790,PATIENCE,_
2856589,2856589,Valkyrie eSports,1015.46,17,18,1476384741,Valkyrie,_
5530938,5530938,LGD.Gaming,1015.46,1,0,1554179128,LGD,_
2419591,2419591,Clay Reborn,1015.45,1,0,1482997224,CR,_
2722597,2722597,.Averia.,1015.43,2,1,1455643632,Averia,_
1327259,1327259,Thunder Killers,1015.4,1,0,1392574718,TK,_
3313166,3313166,BILLING OBELIX,1015.4,1,0,1472386579,OBELIX,_
5205000,5205000,Sense Gaming,1015.4,1,0,1549715011,SG,_
7379677,7379677,CROCODILE CROWD,1015.39,3,2,1571497732,EG,_
2486784,2486784,BnB Empires,1015.37,2,1,1456041243,BNB,_
6608087,6608087,Artifact,1015.35,4,3,1554637482,Artifact,_
2257761,2257761,RG4L,1015.34,1,0,1437609311,Rg4L,_
5017872,5017872,Youth_Fury,1015.34,3,2,1505443110,yfr,_
7682508,7682508,Astralis,1015.34,2,1,1581598865,Astralis,_
470237,470237,High Skill Dickheads,1015.33,1,0,1415415973,HSD,_
1818078,1818078,WhatEver Crew,1015.33,2,1,1427029539,WhatEver,_
5635522,5635522,truestrike,1015.33,3,2,1541933203,Truestrike,_
7251878,7251878,Ineffable ,1015.33,2,1,1581123045,Ineffable,_
7715060,7715060,WOLVES,1015.33,2,1,1584886724,WOLVES,_
895945,895945,MayBank,1015.32,1,0,1379237360,MB,_
3326101,3326101,Too EzZ,1015.32,1,0,1473512110,!TE!.,_
5405093,5405093,zxc123,1015.32,1,0,1575891131,zxc123,_
7358791,7358791,SVALINN,1015.32,1,0,1567611598,SVL |,_
1841128,1841128,Gigabyte G-1,1015.3,1,0,1431226286,Gigabyte,_
2629747,2629747,_,1015.3,1,0,1449666598,NvMix,_
2920861,2920861,2K Dogs,1015.3,2,1,1468588554,_,_
3625918,3625918,Dicky+4,1015.3,2,1,1480825022,D+4,_
4105209,4105209,Twice,1015.3,1,0,1564759538,Twice,_
4759785,4759785,Hellraisers,1015.3,2,1,1499344850,_,_
5216859,5216859,MrkyFamily-,1015.3,2,1,1540567503,Mrky,_
7347507,7347507,HKPG ,1015.3,2,1,1566658744,HKPG,_
7655583,7655583,HF,1015.3,2,1,1581093831,HF,_
7684843,7684843,23231111,1015.3,2,1,1581125817,_,_
1205916,1205916,Broletariat_,1015.29,1,0,1401303334,BRO,_
6937572,6937572,546,1015.29,2,1,1553351444,546,_
2675189,2675189,TheMovement,1015.28,1,0,1486209261,Move,_
554523,554523,GamersLeague.no,1015.27,1,0,1397387390,GL.NO,_
2851420,2851420,Urang Minang Asli!!,1015.27,1,1,1474881246,UM,_
7266422,7266422,Sobaka.com,1015.27,1,0,1563554680,Sobaka.com,_
176670,176670,EnjoyRalexHappiness,1015.26,1,0,1371463201,ErH,_
194029,194029,Greedy Rabbits At Midnight,1015.26,1,0,1550497911,GRAM,_
529920,529920,Defense Martial of Soul,1015.26,1,0,1435427769,DMS,_
560806,560806,DVADESET I PET CENTIMETARA,1015.26,1,0,1392326241,25cm,_
592737,592737,Procast Leorica,1015.26,1,0,1396171214,Procast,_
978748,978748,wir lieben dich dennis,1015.26,1,0,1394396094,lolpenis,_
991292,991292,DaoJiangHu-Gaming,1015.26,1,0,1408795961,DJH,_
1048485,1048485,Epic Bullz,1015.26,1,0,1381623763,EB,_
1165531,1165531,4ever4,1015.26,1,0,1400068616,4E,_
1172513,1172513,Neon.int,1015.26,1,0,1386582695,Neon.int,_
1264585,1264585,AI PIA JIA EH YIA,1015.26,1,0,1392049946,JW,_
1449666,1449666,Team Bulgaria,1015.26,1,0,1445274963,Bulgaria,_
1567258,1567258,`Carpet gaming,1015.26,2,1,1422640026,Carpet,_
1671008,1671008,Parental Advisory !,1015.26,3,2,1403195291,PA,_
1716864,1716864,ReMaKe.GaMinG,1015.26,1,0,1410708106,rMk,_
1823442,1823442,Pollitos King,1015.26,1,0,1447899402,PK,_
1934712,1934712,Hao Fan Club,1015.26,1,0,1419581417,6k's fan,_
1970264,1970264,VASTERN,1015.26,1,0,1453731301,VAST,_
2089379,2089379,Guekk's.pro,1015.26,1,0,1438134837,gk.pro,_
2166131,2166131,|MadeInPeru|,1015.26,1,0,1439688031,MiP,_
2353139,2353139,Bukit Jarian Gaming,1015.26,1,0,1559397723,BJGaming,_
2741983,2741983,GranD T Fantasy,1015.26,1,0,1463306684,GTF,_
3214974,3214974,4DAUNI+1BLYAT,1015.26,1,0,1527333306,4Daun1Blat,_
3325637,3325637,_,1015.26,2,1,1473512630,_,_
3378334,3378334,_,1015.26,1,0,1566129675,_,_
3476142,3476142,Pamplonacity ,1015.26,1,0,1492982124,_,_
3760608,3760608,Anjay Mabar,1015.26,1,0,1568814565,BD,_
4105265,4105265,SAINT BLOOD,1015.26,1,0,1539167784,s`Blood,_
4484019,4484019,Double Dimension,1015.26,1,0,1496414712,_,_
4595738,4595738,GeogamaESport,1015.26,1,0,1575735825,GES,_
4616739,4616739,Worst Players,1015.26,1,0,1549188770,WP,_
5168438,5168438,14.26,1015.26,1,0,1538723640,1426,_
5204250,5204250,Desah Gaming,1015.26,1,0,1540116413,_,_
5680626,5680626,RETARDED ROMANIAN SQUAD,1015.26,1,0,1526404212,ROMANIANS,_
6144574,6144574,MeeTYourTerminaTor,1015.26,1,0,1566049262,MYT,_
6249510,6249510,ast,1015.26,1,0,1553428890,.,_
6462021,6462021,K4 Gaming,1015.26,1,0,1544875954,K4,_
6496196,6496196,Skyland Jogja,1015.26,1,0,1543063827,SkylandJOG,_
6685344,6685344,PSG.LGD.YOUNG,1015.26,1,0,1548249164,PSG.LGD.Y,_
6979588,6979588,DEVASTATING DOBERMANS,1015.26,1,0,1575828610,DD,_
7100565,7100565,DarkRangers,1015.26,2,1,1573390954,DR,_
7102948,7102948,Z|E|T,1015.26,1,0,1557580044,|Z|,_
7189423,7189423,beavy,1015.26,2,1,1569772806,beavy,_
7423496,7423496,GORILLA,1015.26,1,0,1569514227,G,_
7438854,7438854,Impetus Esports,1015.26,2,1,1581117724,IMPETUS,_
7532448,7532448,SPARTA,1015.26,1,0,1573906563,_,_
1693813,1693813,613 Dota,1015.25,2,1,1409184229,613,_
4593848,4593848,Skatemasters,1015.25,9,16,1510048479,skate,_
2138109,2138109,Jajaran Direktur Rabu Dota,1015.24,1,0,1543500131,JDRD,_
5215831,5215831,Yuji Gang,1015.24,1,0,1566668458,YG,_
7666465,7666465,KEMBAR ASU,1015.24,1,0,1580140667,_,_
1773195,1773195,Meow!,1015.23,2,1,1408174894,Meow!,_
2917263,2917263,Feral Rage,1015.23,2,1,1468335107,FR,_
3333191,3333191,Joke  Team Gaming Esports,1015.23,1,0,1475766775,Jokes,_
4540531,4540531,Dildo E-Sport,1015.23,1,0,1552042894,DD ,_
6711767,6711767,Nas`Vi(ka),1015.23,1,0,1550256741,VI KA,_
2831312,2831312,qwewqeqw,1015.22,5,4,1475463205,_,_
2014267,2014267,GNZ,1015.21,2,1,1427893459,GNZ,_
844688,844688,MynD'Snare [G]aming,1015.2,2,1,1416119400,M[s]G,_
951431,951431,Team Tralalala,1015.2,1,0,1381804649,Tralala,_
1288969,1288969,4 The Glory,1015.2,2,1,1408026616,4TG,_
1816053,1816053,pakkaj,1015.2,1,0,1563119939,pakkad,_
2201212,2201212,TransformersGaming,1015.2,2,1,1432157251,TRG,_
2633510,2633510,DarkStyleGaming,1015.2,2,1,1468591388,DSG,_
7439906,7439906,Hontour,1015.2,1,0,1573898654,CPK,_
1971815,1971815,Surekh Gaming!!!,1015.19,4,4,1477144950,sG,_
2346135,2346135,Team HLH,1015.19,2,1,1462971981,HLH,_
2146138,2146138,Un'xpected,1015.18,2,1,1448165349,UnX,_
1411583,1411583,Nam Ji Hyeon <3,1015.16,3,2,1397901274,NJH<3,_
4309242,4309242,MadKINGS,1015.16,1,0,1494097403,MadKINGS,_
1913736,1913736,Impactt Gaming,1015.13,3,2,1437356465,iG,_
6682706,6682706,KievStars,1015.13,2,1,1552153034,K★,_
6928940,6928940,Entity Gaming,1015.13,19,16,1576061908,ETG,_
2308925,2308925,J1NCHUUR1K1 Gam1ng,1015.11,2,1,1474300431,JG,_
976462,976462,ini Budi,1015.09,1,0,1386429141,ini Budi,_
1605558,1605558,Team Panglima,1015.05,2,1,1460875842,Pang5,_
7554567,7554567,4 euros 1 murica,1015.04,1,0,1576614758,4e1m,_
5866568,5866568,Monka GIGA Esport,1014.99,4,4,1528577617,Monka,_
1666426,1666426,LFT SUPP 4/5,1014.98,3,2,1404149500,LFT,_
2256682,2256682,K2 NOEARTHSHAKER,1014.97,1,0,1427615859,K2NoEs,_
7136526,7217630,WOLF,1014.95,1,1,1569164446,WOLF,_
5155327,5155327,Storm Cyber Arena,1014.94,1,0,1513457808,SCA,_
6492683,6492683,4EREPAXI_NINGZ9,1014.92,1,0,1572791342,4N,_
6738123,6738123,Ark Gaming,1014.87,7,5,1551111607,ArK,_
763452,763452,The Bonk,1014.85,2,1,1397128248,The Bonk,_
3546387,3546387,Leopard,1014.85,3,2,1488990067,Leopard,_
2527544,2527544,TSHOW RISING,1014.84,30,50,1522092139,TSR,_
2906522,2906522,WightTiger,1014.84,1,0,1565966454,WT,_
2833547,2833547,ZooM,1014.83,2,1,1478355988,ZooM,_
1196999,1196999,Alemao Viadao,1014.79,1,0,1401648427,Av,_
1733968,1733968,JJY,1014.78,2,1,1419158850,JY,_
1815895,1815895,hao qing nian,1014.78,2,1,1409318202,HQN,_
4594296,4594296,SweetGay,1014.77,1,0,1543988001,Sweet,_
2719262,2719262,Jayce.N.G,1014.76,1,0,1454200659,Jayce,_
2764951,2764951,Lim ganteng,1014.76,1,0,1552058156,LG,_
3579560,3579560,_,1014.76,3,2,1488987643,FTW,_
7683384,7683384,Jauna Komanda,1014.73,2,1,1581098664,jK,_
7697249,7697249,OldBlood,1014.72,2,1,1581259161,OldBlood,_
3747568,3747568,NoTricks,1014.71,1,0,1484733707,_,_
2155409,2155409,Mia san mia',1014.7,2,1,1427736250,MSM,_
1206838,1206838,SliDer Acarigua,1014.67,2,1,1420246330,sA,_
1416300,1416300,timetoKill.,1014.67,2,1,1395113582,ttK,_
3325586,3325586,Thamrin Army,1014.67,1,0,1558441063,AKA,_
5199164,5199164,_,1014.67,2,1,1515951529,_,_
6659656,6659656,Fus Ro Dah,1014.67,2,1,1548601496,FusRoDah,_
6796840,6796840,EvilGod,1014.67,2,1,1551040523,EVILGOD,_
7554665,7554665,Portal Esports,1014.67,2,1,1574798396,PES,_
553317,553317,bn-gaming,1014.66,1,0,1367669963,bn-gamin,_
742035,742035,Macchu's,1014.66,2,1,1403230412,Mcs,_
5137532,5137532,Team Russia,1014.65,1,0,1552028192,ANTIHYPE,_
984813,984813,NovA E-sports,1014.63,1,0,1438329468,NovA,_
1921192,1921192,Luck !s no Excuse,1014.63,2,1,1499340151,L!NE,_
5139068,5139068,_,1014.63,2,1,1550413036,1337,_
6754243,6754243,Fuck BOYS,1014.61,1,0,1551007891,witchblade,_
1212579,1212579,TUDI GAMING,1014.6,1,0,1408009799,TG.kr,_
1543867,1543867,chelikidota,1014.6,1,0,1399136174,Cheliki,_
1625734,1625734,Viclesug Gaming,1014.6,2,1,1408105027,Vi'GG,_
2042236,2042236,VisayaGaming,1014.6,1,0,1564763165,VG,_
2802885,2802885,Spartans Gaming Center,1014.6,1,0,1461514180,SPGC,_
3021003,3021003,BLIZOSTI,1014.6,1,0,1553517045,BLZT,_
4185447,4185447,Team Crusaders,1014.6,1,0,1491759895,CRSDRS,_
5243642,5243642,THE NEXT LEVEL,1014.6,2,1,1538836500,TNL,_
5889566,5889566,KARLO AND FRIENDS,1014.6,1,0,1548260646,EXO,_
7204897,7204897,SILVEREaglee,1014.6,2,1,1561128284,SL,_
7270293,7270293,_,1014.6,2,1,1563720349,_,_
864527,864527,Team ARK,1014.59,2,1,1466687940,ARK,_
1479090,1479090,AVADA KEDAVRA 47,1014.59,1,0,1401823154,AK 47,_
1499190,1499190,eStar Ice,1014.59,4,3,1404060744,eStar I,_
5092031,5092031,NewKings,1014.59,1,0,1553342294,N.K,_
6612414,6612414,Star Fury,1014.59,1,0,1573923633,SF,_
6570716,6570716,Bucin eSports,1014.57,2,1,1544800137,BUCIN,_
7451763,7451763,TX4,1014.57,2,1,1575068633,TX4,_
1543142,1543142,Never surrender's team,1014.56,2,1,1417438730,Nst,_
1951909,1951909,baba!!,1014.56,2,1,1427979263,HSKJ,_
1957684,1957684,Under.DawgZ,1014.56,2,1,1416114886,UN.D,_
2761760,2761760,SB,1014.56,1,0,1538637032,SB,_
2882054,2882054,Contract Killerz,1014.56,2,1,1466777989,CK,_
3852706,3852706, Zoken Gaming,1014.56,2,2,1490289235,Zoken,_
6268925,6268925,No AXE,1014.56,2,1,1547388669,No AXE,_
6334581,6334581,i got your nose,1014.56,1,0,1541083504,Insane,_
7300277,7300277,Monaspa,1014.56,2,1,1581103551,MonaspA,_
7409450,7409450,Created For Domination ,1014.56,2,1,1569766159,Cre'on,_
1855725,1855725,Core Destiny,1014.55,1,0,1560432582,Co-De,_
7684671,7684671,7ya,1014.55,2,1,1581095147,7ya,_
3829426,3829426,Daikin Tech,1014.54,1,0,1542807218,DT,_
7283855,7283855,NeverMore,1014.54,1,0,1567089695,NvM,_
1532236,1532236,Panther.,1014.53,3,2,1427889518,PT.,_
2721427,2721427,Blame It On Supports,1014.53,2,1,1467040457,BIOS,_
2824034,2824034,PolyKIngs,1014.53,2,1,1479605735,Pkings,_
2886195,2886195,TEAM  KOALANET,1014.53,2,1,1494712778,KN,_
2913529,2913529,TTFU^,1014.53,2,1,1468500316,TTFU^,_
4997833,4997833,IM Ridiculously Strong,1014.53,8,10,1511607136,IRS,_
6492413,6492413,Bici Gaming,1014.53,2,1,1552756932,BiciG,_
6519283,6519283,Gravity,1014.53,1,0,1552151423,GVT,_
1027920,1027920,Zanizhennaya Priora,1014.52,2,1,1515956529,CGM,_
1303491,1303491,-Team Nemesis-,1014.51,1,0,1394704300,Nemesis,_
6980128,6980128,OpsieDaisy,1014.51,3,2,1554562351,Opsie,_
2653531,2653531,mLnT-Community,1014.5,2,1,1451117502,mLnT,_
1257959,1257959,euph,1014.49,10,7,1407903660,euph,_
2832380,2832380,Destruction,1014.48,1,0,1546187694,Destructio,_
4647363,4647363,Wolf,1014.47,5,4,1499952268,Wolf,_
3438149,3438149,Lights Out,1014.46,1,0,1500066897,LIT,_
2187896,2187896,Nyam-Nyam,1014.44,2,1,1427023691,N2,_
1574533,1574533,Pool Me Pls,1014.4,2,1,1400696220,PMP,_
